areaName,Borough,areaType,Month,Sales_daysOnMarket,Sales_totalInventory,Sales_medianAskingPrice,Sales_priceCutShare,Sales_medianSalesPrice,Sales_recordedSalesVolume,Sales_saleListRatio,Rental_Inventory,Rental_Median_Asking_Rent,Rental_Discount_Share_Rent
East Brooklyn,Brooklyn,submarket,2022-06,50.0,718,3965,0.141,949000.0,246,,3965,3100.0,0.108
East Brooklyn,Brooklyn,submarket,2022-07,51.5,713,4318,0.146,910367.5,223,,4318,3249.0,0.109
East Brooklyn,Brooklyn,submarket,2022-08,63.0,686,4487,0.114,900000.0,205,,4487,3250.0,0.147
East Brooklyn,Brooklyn,submarket,2022-09,75.0,722,4072,0.129,977003.5,195,,4072,3199.0,0.181
East Brooklyn,Brooklyn,submarket,2022-10,76.0,756,3570,0.108,,112,1.0,3570,3100.0,0.184
North Brooklyn,Brooklyn,submarket,2010-01,72.0,554,417,0.06,538563.0,44,0.94,417,2500.0,0.17
North Brooklyn,Brooklyn,submarket,2010-02,95.5,574,400,0.052,549855.0,55,0.899,400,2475.0,0.12
North Brooklyn,Brooklyn,submarket,2010-03,117.0,592,431,0.024,553927.5,50,0.901,431,2475.0,0.128
North Brooklyn,Brooklyn,submarket,2010-04,98.0,668,391,0.037,532213.5,64,0.942,391,2500.0,0.084
North Brooklyn,Brooklyn,submarket,2010-05,61.0,607,343,0.072,532035.5,54,0.884,343,2550.0,0.117
North Brooklyn,Brooklyn,submarket,2010-06,84.0,601,363,0.035,485000.0,134,0.949,363,2625.0,0.085
North Brooklyn,Brooklyn,submarket,2010-07,49.0,578,352,0.059,499500.0,88,0.936,352,2700.0,0.085
North Brooklyn,Brooklyn,submarket,2010-08,114.5,629,337,0.068,534790.5,74,0.911,337,2800.0,0.092
North Brooklyn,Brooklyn,submarket,2010-09,152.5,610,272,0.044,539745.0,84,0.93,272,2850.0,0.118
North Brooklyn,Brooklyn,submarket,2010-10,91.0,612,291,0.06,498430.0,92,0.939,291,2900.0,0.089
North Brooklyn,Brooklyn,submarket,2010-11,101.0,679,285,0.047,514500.0,131,0.945,285,2750.0,0.081
North Brooklyn,Brooklyn,submarket,2010-12,111.5,558,243,0.03,560000.0,107,0.966,243,2700.0,0.049
North Brooklyn,Brooklyn,submarket,2011-01,146.0,582,240,0.038,540000.0,139,0.952,240,2600.0,0.067
North Brooklyn,Brooklyn,submarket,2011-02,132.0,540,287,0.031,521853.0,91,0.952,287,2650.0,0.042
North Brooklyn,Brooklyn,submarket,2011-03,135.5,522,298,0.082,500000.0,109,0.971,298,2700.0,0.07
North Brooklyn,Brooklyn,submarket,2011-04,103.0,493,287,0.037,500965.0,128,0.94,287,2850.0,0.066
North Brooklyn,Brooklyn,submarket,2011-05,119.0,464,344,0.052,535000.0,143,0.954,344,2850.0,0.067
North Brooklyn,Brooklyn,submarket,2011-06,71.0,445,357,0.043,525000.0,133,0.971,357,2900.0,0.115
North Brooklyn,Brooklyn,submarket,2011-07,70.0,411,345,0.036,585155.5,110,0.986,345,2900.0,0.084
North Brooklyn,Brooklyn,submarket,2011-08,113.0,389,321,0.031,541887.5,102,0.978,321,2857.0,0.069
North Brooklyn,Brooklyn,submarket,2011-09,178.5,408,351,0.027,590000.0,83,0.985,351,2850.0,0.108
North Brooklyn,Brooklyn,submarket,2011-10,44.5,390,353,0.049,529490.0,73,0.962,353,2900.0,0.153
North Brooklyn,Brooklyn,submarket,2011-11,96.5,364,343,0.044,615000.0,81,0.957,343,2975.0,0.131
North Brooklyn,Brooklyn,submarket,2011-12,82.0,335,472,0.018,536060.0,92,0.973,472,2850.0,0.095
North Brooklyn,Brooklyn,submarket,2012-01,101.5,331,417,0.039,505465.0,96,0.988,417,3000.0,0.127
North Brooklyn,Brooklyn,submarket,2012-02,138.0,316,446,0.032,524398.0,75,0.999,446,2995.0,0.123
North Brooklyn,Brooklyn,submarket,2012-03,71.0,303,464,0.036,552564.0,72,0.99,464,2950.0,0.129
North Brooklyn,Brooklyn,submarket,2012-04,61.0,274,475,0.033,587000.0,93,0.988,475,3000.0,0.099
North Brooklyn,Brooklyn,submarket,2012-05,51.5,266,526,0.038,570341.5,106,1.0,526,3000.0,0.148
North Brooklyn,Brooklyn,submarket,2012-06,80.0,234,518,0.047,619859.5,124,0.983,518,3150.0,0.106
North Brooklyn,Brooklyn,submarket,2012-07,35.0,202,568,0.04,625657.5,108,1.0,568,3100.0,0.123
North Brooklyn,Brooklyn,submarket,2012-08,67.0,190,630,0.037,670008.0,69,1.0,630,3000.0,0.14
North Brooklyn,Brooklyn,submarket,2012-09,43.5,178,737,0.051,675000.0,98,0.988,737,3300.0,0.136
North Brooklyn,Brooklyn,submarket,2012-10,45.5,217,741,0.051,665000.0,56,0.984,741,3300.0,0.194
North Brooklyn,Brooklyn,submarket,2012-11,60.0,200,713,0.02,557837.0,59,0.974,713,3277.0,0.104
North Brooklyn,Brooklyn,submarket,2012-12,43.0,159,725,0.031,740000.0,58,0.986,725,3369.0,0.07
North Brooklyn,Brooklyn,submarket,2013-01,52.0,155,726,0.026,570220.0,63,0.992,726,3200.0,0.149
North Brooklyn,Brooklyn,submarket,2013-02,33.5,145,680,0.028,600000.0,40,1.012,680,3200.0,0.107
North Brooklyn,Brooklyn,submarket,2013-03,28.0,164,643,0.018,696500.0,52,0.987,643,3150.0,0.115
North Brooklyn,Brooklyn,submarket,2013-04,28.0,195,716,0.021,735000.0,59,1.017,716,3000.0,0.105
North Brooklyn,Brooklyn,submarket,2013-05,30.0,217,680,0.065,603902.0,66,1.021,680,3000.0,0.129
North Brooklyn,Brooklyn,submarket,2013-06,38.0,201,767,0.095,705000.0,89,1.018,767,3200.0,0.128
North Brooklyn,Brooklyn,submarket,2013-07,33.0,184,1000,0.087,772500.0,78,1.0,1000,3200.0,0.119
North Brooklyn,Brooklyn,submarket,2013-08,35.0,201,1126,0.05,700000.0,84,1.024,1126,3150.0,0.149
North Brooklyn,Brooklyn,submarket,2013-09,42.0,228,1113,0.11,865000.0,59,1.006,1113,3100.0,0.153
North Brooklyn,Brooklyn,submarket,2013-10,40.5,237,1167,0.076,797500.0,80,1.0,1167,3046.0,0.157
North Brooklyn,Brooklyn,submarket,2013-11,46.0,213,1094,0.103,813581.0,67,1.009,1094,3025.0,0.195
North Brooklyn,Brooklyn,submarket,2013-12,63.0,164,1399,0.049,862500.0,60,0.989,1399,2950.0,0.117
North Brooklyn,Brooklyn,submarket,2014-01,111.0,153,1471,0.059,762500.0,63,1.0,1471,3000.0,0.098
North Brooklyn,Brooklyn,submarket,2014-02,28.5,150,1217,0.04,661000.0,55,0.979,1217,3000.0,0.113
North Brooklyn,Brooklyn,submarket,2014-03,37.0,176,1281,0.045,763687.0,53,0.981,1281,3000.0,0.115
North Brooklyn,Brooklyn,submarket,2014-04,37.0,201,1374,0.104,814500.0,66,0.991,1374,3150.0,0.131
North Brooklyn,Brooklyn,submarket,2014-05,35.0,201,1469,0.139,775000.0,83,0.99,1469,3195.0,0.112
North Brooklyn,Brooklyn,submarket,2014-06,45.5,200,1530,0.16,780000.0,60,0.994,1530,3200.0,0.132
North Brooklyn,Brooklyn,submarket,2014-07,62.5,222,1838,0.072,870000.0,56,1.0,1838,3200.0,0.163
North Brooklyn,Brooklyn,submarket,2014-08,46.0,208,1937,0.048,999000.0,57,0.989,1937,3200.0,0.163
North Brooklyn,Brooklyn,submarket,2014-09,30.0,260,1681,0.069,832928.0,63,0.991,1681,3100.0,0.151
North Brooklyn,Brooklyn,submarket,2014-10,37.0,270,1583,0.074,982500.0,70,1.0,1583,3047.0,0.147
North Brooklyn,Brooklyn,submarket,2014-11,51.0,233,1755,0.069,877000.0,62,1.0,1755,3000.0,0.163
North Brooklyn,Brooklyn,submarket,2014-12,56.0,229,1770,0.039,925000.0,57,0.994,1770,3000.0,0.142
North Brooklyn,Brooklyn,submarket,2015-01,76.0,238,1941,0.063,1042500.0,46,1.0,1941,3000.0,0.137
North Brooklyn,Brooklyn,submarket,2015-02,62.0,251,2027,0.052,855000.0,51,1.0,2027,3000.0,0.101
North Brooklyn,Brooklyn,submarket,2015-03,45.0,285,2064,0.053,950000.0,70,0.974,2064,3000.0,0.143
North Brooklyn,Brooklyn,submarket,2015-04,40.0,306,2072,0.085,1130000.0,56,1.017,2072,3050.0,0.105
North Brooklyn,Brooklyn,submarket,2015-05,34.5,338,2250,0.074,1100000.0,62,1.0,2250,3000.0,0.121
North Brooklyn,Brooklyn,submarket,2015-06,34.0,347,2463,0.101,903152.5,90,0.992,2463,3150.0,0.131
North Brooklyn,Brooklyn,submarket,2015-07,51.0,349,2700,0.08,992750.0,102,1.0,2700,3250.0,0.135
North Brooklyn,Brooklyn,submarket,2015-08,41.0,314,2753,0.08,846147.0,91,1.0,2753,3200.0,0.153
North Brooklyn,Brooklyn,submarket,2015-09,57.0,358,2268,0.087,758596.0,71,0.999,2268,3150.0,0.14
North Brooklyn,Brooklyn,submarket,2015-10,35.0,375,2064,0.099,999000.0,75,0.997,2064,3120.0,0.166
North Brooklyn,Brooklyn,submarket,2015-11,50.5,344,1842,0.093,997885.0,61,0.981,1842,3150.0,0.157
North Brooklyn,Brooklyn,submarket,2015-12,66.5,283,1683,0.042,962500.0,48,1.0,1683,3198.0,0.141
North Brooklyn,Brooklyn,submarket,2016-01,108.5,284,1972,0.06,950000.0,52,0.987,1972,3195.0,0.127
North Brooklyn,Brooklyn,submarket,2016-02,35.0,312,1874,0.067,855000.0,53,0.995,1874,3087.0,0.18
North Brooklyn,Brooklyn,submarket,2016-03,40.5,377,2008,0.103,770000.0,59,0.988,2008,3025.0,0.194
North Brooklyn,Brooklyn,submarket,2016-04,44.5,404,2087,0.111,874500.0,48,1.0,2087,3000.0,0.202
North Brooklyn,Brooklyn,submarket,2016-05,53.0,442,2549,0.129,1290550.0,55,0.982,2549,3100.0,0.172
North Brooklyn,Brooklyn,submarket,2016-06,71.0,485,2682,0.153,950000.0,71,0.987,2682,3100.0,0.199
North Brooklyn,Brooklyn,submarket,2016-07,62.0,464,2752,0.121,889234.0,56,0.994,2752,3100.0,0.208
North Brooklyn,Brooklyn,submarket,2016-08,92.0,429,2843,0.096,1027664.5,80,0.973,2843,3100.0,0.205
North Brooklyn,Brooklyn,submarket,2016-09,101.5,475,2500,0.187,999000.0,81,0.966,2500,3091.0,0.205
North Brooklyn,Brooklyn,submarket,2016-10,88.0,471,2179,0.146,1145000.0,39,0.912,2179,3071.0,0.222
North Brooklyn,Brooklyn,submarket,2016-11,85.5,459,2112,0.122,1160805.0,95,1.006,2112,3000.0,0.253
North Brooklyn,Brooklyn,submarket,2016-12,79.0,410,1925,0.041,1013158.0,126,1.018,1925,2999.0,0.216
North Brooklyn,Brooklyn,submarket,2017-01,114.0,397,2374,0.048,1062500.0,82,0.952,2374,2999.0,0.226
North Brooklyn,Brooklyn,submarket,2017-02,66.0,420,2422,0.071,1032638.0,79,0.964,2422,2995.0,0.212
North Brooklyn,Brooklyn,submarket,2017-03,65.0,457,2667,0.059,999499.5,82,0.97,2667,3000.0,0.209
North Brooklyn,Brooklyn,submarket,2017-04,82.0,459,2677,0.087,1208750.0,64,0.98,2677,3000.0,0.179
North Brooklyn,Brooklyn,submarket,2017-05,73.5,480,3010,0.113,926088.5,88,0.982,3010,3000.0,0.197
North Brooklyn,Brooklyn,submarket,2017-06,73.0,482,3169,0.122,982611.0,115,1.0,3169,3099.0,0.191
North Brooklyn,Brooklyn,submarket,2017-07,102.5,478,3182,0.113,1000000.0,95,0.986,3182,3095.0,0.201
North Brooklyn,Brooklyn,submarket,2017-08,100.0,441,2811,0.07,997000.0,124,0.993,2811,3000.0,0.255
North Brooklyn,Brooklyn,submarket,2017-09,117.5,427,2528,0.159,1050000.0,83,0.961,2528,3000.0,0.265
North Brooklyn,Brooklyn,submarket,2017-10,85.0,400,2465,0.115,995000.0,71,0.979,2465,2970.0,0.27
North Brooklyn,Brooklyn,submarket,2017-11,85.0,379,2032,0.106,1198358.5,78,0.982,2032,2875.0,0.28
North Brooklyn,Brooklyn,submarket,2017-12,109.0,322,1852,0.047,1007500.0,76,0.981,1852,2800.0,0.197
North Brooklyn,Brooklyn,submarket,2018-01,77.0,350,2075,0.069,1100000.0,69,0.983,2075,2800.0,0.229
North Brooklyn,Brooklyn,submarket,2018-02,83.0,339,2047,0.083,1304700.0,49,0.965,2047,2860.0,0.23
North Brooklyn,Brooklyn,submarket,2018-03,73.0,354,2308,0.105,1159850.0,60,0.945,2308,2900.0,0.238
North Brooklyn,Brooklyn,submarket,2018-04,58.0,391,2642,0.105,1084014.0,58,1.0,2642,2953.0,0.212
North Brooklyn,Brooklyn,submarket,2018-05,47.0,436,3183,0.126,986647.0,90,0.976,3183,2999.0,0.207
North Brooklyn,Brooklyn,submarket,2018-06,60.5,446,3521,0.135,987500.0,80,0.994,3521,3000.0,0.186
North Brooklyn,Brooklyn,submarket,2018-07,43.0,447,4099,0.148,950000.0,67,1.0,4099,3000.0,0.128
North Brooklyn,Brooklyn,submarket,2018-08,70.0,401,4441,0.077,996705.0,48,0.993,4441,3000.0,0.218
North Brooklyn,Brooklyn,submarket,2018-09,79.5,430,3752,0.151,1400000.0,58,0.967,3752,2999.0,0.212
North Brooklyn,Brooklyn,submarket,2018-10,84.0,449,3957,0.145,935000.0,62,0.965,3957,2995.0,0.247
North Brooklyn,Brooklyn,submarket,2018-11,78.0,405,3395,0.111,987000.0,66,0.956,3395,2899.0,0.211
North Brooklyn,Brooklyn,submarket,2018-12,77.0,375,3130,0.051,999000.0,41,0.944,3130,2860.0,0.195
North Brooklyn,Brooklyn,submarket,2019-01,111.5,375,3601,0.083,1250000.0,46,0.977,3601,2950.0,0.157
North Brooklyn,Brooklyn,submarket,2019-02,90.0,378,2814,0.13,985000.0,45,0.951,2814,2995.0,0.145
North Brooklyn,Brooklyn,submarket,2019-03,84.0,375,2645,0.117,1395002.0,59,0.981,2645,2975.0,0.148
North Brooklyn,Brooklyn,submarket,2019-04,57.0,389,2421,0.118,1137750.0,90,0.988,2421,3138.0,0.147
North Brooklyn,Brooklyn,submarket,2019-05,72.0,413,2361,0.119,1222952.0,106,0.967,2361,3249.0,0.129
North Brooklyn,Brooklyn,submarket,2019-06,47.5,437,2282,0.126,1147500.0,74,0.977,2282,3260.0,0.124
North Brooklyn,Brooklyn,submarket,2019-07,80.0,429,2295,0.117,1221900.0,87,0.988,2295,3399.0,0.116
North Brooklyn,Brooklyn,submarket,2019-08,72.5,377,2230,0.125,1300000.0,58,0.971,2230,3408.0,0.137
North Brooklyn,Brooklyn,submarket,2019-09,96.0,423,1711,0.18,1028502.0,71,0.979,1711,3495.0,0.159
North Brooklyn,Brooklyn,submarket,2019-10,55.0,446,1423,0.2,1270000.0,77,0.954,1423,3495.0,0.163
North Brooklyn,Brooklyn,submarket,2019-11,77.0,377,1209,0.122,1042646.5,70,0.998,1209,3499.0,0.152
North Brooklyn,Brooklyn,submarket,2019-12,87.0,315,1096,0.07,1185000.0,76,0.968,1096,3500.0,0.139
North Brooklyn,Brooklyn,submarket,2020-01,126.0,298,1322,0.097,1047500.0,56,0.978,1322,3450.0,0.126
North Brooklyn,Brooklyn,submarket,2020-02,106.0,290,1348,0.079,1136250.0,58,0.978,1348,3498.0,0.125
North Brooklyn,Brooklyn,submarket,2020-03,45.0,275,1330,0.047,1250000.0,64,0.942,1330,3432.0,0.142
North Brooklyn,Brooklyn,submarket,2020-04,79.5,239,1533,0.042,832500.0,38,0.954,1533,3399.0,0.173
North Brooklyn,Brooklyn,submarket,2020-05,91.0,244,2891,0.074,999000.0,39,0.967,2891,3288.0,0.219
North Brooklyn,Brooklyn,submarket,2020-06,105.5,316,4002,0.082,1185721.0,39,,4002,3169.0,0.265
North Brooklyn,Brooklyn,submarket,2020-07,62.0,420,5124,0.143,1125000.0,32,,5124,3100.0,0.266
North Brooklyn,Brooklyn,submarket,2020-08,46.0,445,5734,0.144,943500.0,56,0.976,5734,3000.0,0.29
North Brooklyn,Brooklyn,submarket,2020-09,64.5,503,5523,0.189,982500.0,60,1.0,5523,2899.0,0.271
North Brooklyn,Brooklyn,submarket,2020-10,74.0,523,5093,0.164,1135000.0,63,,5093,2800.0,0.257
North Brooklyn,Brooklyn,submarket,2020-11,70.0,466,4505,0.118,1090000.0,67,0.94,4505,2800.0,0.201
North Brooklyn,Brooklyn,submarket,2020-12,90.0,412,4262,0.08,990000.0,101,0.964,4262,2799.0,0.184
North Brooklyn,Brooklyn,submarket,2021-01,111.5,379,4193,0.106,1060000.0,71,,4193,2750.0,0.137
North Brooklyn,Brooklyn,submarket,2021-02,113.5,370,3559,0.078,1100000.0,62,,3559,2800.0,0.131
North Brooklyn,Brooklyn,submarket,2021-03,52.0,400,3864,0.08,923349.0,91,,3864,2800.0,0.114
North Brooklyn,Brooklyn,submarket,2021-04,44.0,436,3852,0.067,1130000.0,96,,3852,2800.0,0.101
North Brooklyn,Brooklyn,submarket,2021-05,52.5,420,3316,0.124,1250000.0,97,,3316,2850.0,0.09
North Brooklyn,Brooklyn,submarket,2021-06,43.0,411,2774,0.102,1275000.0,123,,2774,3075.0,0.082
North Brooklyn,Brooklyn,submarket,2021-07,45.0,378,2422,0.085,1170000.0,98,,2422,3400.0,0.085
North Brooklyn,Brooklyn,submarket,2021-08,63.0,373,2079,0.056,1237500.0,102,,2079,3606.0,0.087
North Brooklyn,Brooklyn,submarket,2021-09,71.5,385,1311,0.122,1285000.0,107,,1311,3750.0,0.085
North Brooklyn,Brooklyn,submarket,2021-10,34.0,409,1218,0.105,1241469.5,94,,1218,3597.0,0.122
North Brooklyn,Brooklyn,submarket,2021-11,57.0,351,1105,0.1,1227500.0,108,,1105,3700.0,0.112
North Brooklyn,Brooklyn,submarket,2021-12,74.0,282,1046,0.064,1436850.0,106,,1046,3750.0,0.108
North Brooklyn,Brooklyn,submarket,2022-01,72.0,249,1130,0.052,1263500.0,90,,1130,3736.0,0.09
North Brooklyn,Brooklyn,submarket,2022-02,86.0,267,1011,0.056,1075700.0,84,,1011,3850.0,0.098
North Brooklyn,Brooklyn,submarket,2022-03,30.0,307,1265,0.049,1250000.0,85,,1265,3802.0,0.094
North Brooklyn,Brooklyn,submarket,2022-04,30.0,318,1090,0.072,1400000.0,77,,1090,4000.0,0.077
North Brooklyn,Brooklyn,submarket,2022-05,29.0,317,1280,0.142,1337500.0,82,,1280,4000.0,0.117
North Brooklyn,Brooklyn,submarket,2022-06,41.5,330,1592,0.133,1442000.0,97,,1592,4300.0,0.126
North Brooklyn,Brooklyn,submarket,2022-07,57.0,282,1894,0.099,1407500.0,82,,1894,4400.0,0.139
North Brooklyn,Brooklyn,submarket,2022-08,60.0,253,1964,0.079,1027000.0,85,,1964,4300.0,0.217
North Brooklyn,Brooklyn,submarket,2022-09,67.0,268,1784,0.153,1323724.5,57,,1784,4400.0,0.263
North Brooklyn,Brooklyn,submarket,2022-10,50.5,274,1570,0.164,,38,,1570,4400.0,0.257
Northwest Brooklyn,Brooklyn,submarket,2010-01,91.5,1010,640,0.069,615000.0,115,0.936,640,2300.0,0.089
Northwest Brooklyn,Brooklyn,submarket,2010-02,129.0,1052,660,0.071,597220.0,119,0.95,660,2300.0,0.106
Northwest Brooklyn,Brooklyn,submarket,2010-03,84.5,1050,692,0.072,544337.5,160,0.968,692,2290.0,0.095
Northwest Brooklyn,Brooklyn,submarket,2010-04,79.5,1136,679,0.08,574119.0,141,0.952,679,2300.0,0.125
Northwest Brooklyn,Brooklyn,submarket,2010-05,76.0,1120,627,0.091,587500.0,126,0.949,627,2400.0,0.069
Northwest Brooklyn,Brooklyn,submarket,2010-06,96.0,1097,580,0.088,519348.0,246,0.931,580,2400.0,0.093
Northwest Brooklyn,Brooklyn,submarket,2010-07,96.0,1103,546,0.072,715000.0,128,0.938,546,2475.0,0.104
Northwest Brooklyn,Brooklyn,submarket,2010-08,108.0,1069,540,0.071,588750.0,142,0.943,540,2500.0,0.074
Northwest Brooklyn,Brooklyn,submarket,2010-09,124.0,1111,505,0.116,546836.0,152,0.956,505,2600.0,0.099
Northwest Brooklyn,Brooklyn,submarket,2010-10,83.0,1219,491,0.091,523750.0,122,0.967,491,2600.0,0.081
Northwest Brooklyn,Brooklyn,submarket,2010-11,71.0,1221,565,0.061,410176.0,130,0.978,565,2489.0,0.076
Northwest Brooklyn,Brooklyn,submarket,2010-12,90.0,1062,497,0.034,441000.0,152,0.956,497,2400.0,0.056
Northwest Brooklyn,Brooklyn,submarket,2011-01,109.0,1060,532,0.073,500000.0,137,0.974,532,2495.0,0.071
Northwest Brooklyn,Brooklyn,submarket,2011-02,119.0,1074,517,0.045,592750.0,138,0.967,517,2500.0,0.07
Northwest Brooklyn,Brooklyn,submarket,2011-03,116.0,1078,551,0.068,519699.0,175,0.955,551,2500.0,0.074
Northwest Brooklyn,Brooklyn,submarket,2011-04,87.0,1109,559,0.064,587500.0,167,0.964,559,2500.0,0.048
Northwest Brooklyn,Brooklyn,submarket,2011-05,77.0,1115,660,0.091,642500.0,174,0.962,660,2500.0,0.073
Northwest Brooklyn,Brooklyn,submarket,2011-06,89.0,1118,682,0.083,595000.0,229,0.967,682,2580.0,0.05
Northwest Brooklyn,Brooklyn,submarket,2011-07,90.0,1013,741,0.072,690000.0,147,0.949,741,2600.0,0.063
Northwest Brooklyn,Brooklyn,submarket,2011-08,129.0,910,665,0.066,599250.0,184,0.959,665,2718.0,0.096
Northwest Brooklyn,Brooklyn,submarket,2011-09,118.0,936,547,0.092,670511.5,118,0.963,547,2800.0,0.091
Northwest Brooklyn,Brooklyn,submarket,2011-10,75.5,984,518,0.078,615000.0,103,0.953,518,2800.0,0.156
Northwest Brooklyn,Brooklyn,submarket,2011-11,122.5,953,528,0.067,640000.0,94,0.964,528,2700.0,0.116
Northwest Brooklyn,Brooklyn,submarket,2011-12,82.5,876,493,0.03,615000.0,92,0.97,493,2700.0,0.095
Northwest Brooklyn,Brooklyn,submarket,2012-01,121.0,887,538,0.059,550000.0,83,0.949,538,2800.0,0.169
Northwest Brooklyn,Brooklyn,submarket,2012-02,113.0,882,563,0.041,590000.0,105,0.952,563,2795.0,0.123
Northwest Brooklyn,Brooklyn,submarket,2012-03,62.5,896,627,0.057,661862.0,121,0.968,627,2800.0,0.128
Northwest Brooklyn,Brooklyn,submarket,2012-04,64.0,907,667,0.058,700000.0,137,0.972,667,2800.0,0.115
Northwest Brooklyn,Brooklyn,submarket,2012-05,56.5,888,730,0.079,674590.5,164,0.97,730,2800.0,0.145
Northwest Brooklyn,Brooklyn,submarket,2012-06,83.0,803,858,0.059,810000.0,227,0.973,858,2800.0,0.124
Northwest Brooklyn,Brooklyn,submarket,2012-07,87.0,724,790,0.077,750000.0,169,0.984,790,2850.0,0.11
Northwest Brooklyn,Brooklyn,submarket,2012-08,84.0,645,726,0.029,649750.0,186,0.978,726,3000.0,0.107
Northwest Brooklyn,Brooklyn,submarket,2012-09,108.0,659,655,0.073,677136.0,109,0.976,655,3000.0,0.104
Northwest Brooklyn,Brooklyn,submarket,2012-10,37.0,703,637,0.054,650000.0,125,0.976,637,3000.0,0.179
Northwest Brooklyn,Brooklyn,submarket,2012-11,62.5,596,631,0.03,639500.0,157,0.988,631,2995.0,0.079
Northwest Brooklyn,Brooklyn,submarket,2012-12,86.0,528,632,0.019,703796.0,172,0.997,632,3000.0,0.071
Northwest Brooklyn,Brooklyn,submarket,2013-01,105.0,524,664,0.032,697270.0,139,0.993,664,2850.0,0.102
Northwest Brooklyn,Brooklyn,submarket,2013-02,78.0,520,689,0.017,714341.5,126,0.981,689,2900.0,0.102
Northwest Brooklyn,Brooklyn,submarket,2013-03,36.0,492,664,0.03,680000.0,129,0.987,664,2950.0,0.122
Northwest Brooklyn,Brooklyn,submarket,2013-04,43.0,538,772,0.026,612000.0,155,1.0,772,3000.0,0.137
Northwest Brooklyn,Brooklyn,submarket,2013-05,34.0,567,922,0.034,680000.0,156,1.0,922,2997.0,0.129
Northwest Brooklyn,Brooklyn,submarket,2013-06,39.0,541,913,0.063,791244.0,172,1.0,913,3000.0,0.161
Northwest Brooklyn,Brooklyn,submarket,2013-07,36.0,515,1075,0.045,775135.0,200,1.003,1075,3000.0,0.138
Northwest Brooklyn,Brooklyn,submarket,2013-08,41.0,470,1150,0.03,825500.0,216,1.019,1150,3075.0,0.143
Northwest Brooklyn,Brooklyn,submarket,2013-09,49.0,484,1125,0.064,701500.0,164,1.0,1125,3000.0,0.16
Northwest Brooklyn,Brooklyn,submarket,2013-10,40.0,529,1177,0.066,685000.0,141,1.0,1177,2995.0,0.191
Northwest Brooklyn,Brooklyn,submarket,2013-11,35.0,477,1125,0.042,785000.0,125,1.006,1125,2925.0,0.192
Northwest Brooklyn,Brooklyn,submarket,2013-12,53.5,375,1195,0.037,750000.0,133,1.0,1195,2900.0,0.135
Northwest Brooklyn,Brooklyn,submarket,2014-01,82.0,377,1285,0.045,800000.0,123,1.012,1285,2950.0,0.17
Northwest Brooklyn,Brooklyn,submarket,2014-02,39.0,378,1317,0.019,850000.0,91,1.009,1317,2950.0,0.169
Northwest Brooklyn,Brooklyn,submarket,2014-03,30.0,412,1342,0.061,860000.0,97,1.016,1342,2950.0,0.189
Northwest Brooklyn,Brooklyn,submarket,2014-04,30.0,457,1411,0.061,769415.0,115,1.0,1411,2950.0,0.149
Northwest Brooklyn,Brooklyn,submarket,2014-05,32.0,505,1515,0.051,917500.0,146,1.014,1515,2950.0,0.117
Northwest Brooklyn,Brooklyn,submarket,2014-06,34.0,489,1823,0.072,790000.0,140,1.023,1823,2950.0,0.161
Northwest Brooklyn,Brooklyn,submarket,2014-07,42.0,495,1987,0.053,857000.0,155,1.018,1987,2950.0,0.159
Northwest Brooklyn,Brooklyn,submarket,2014-08,38.0,458,2094,0.035,901000.0,126,1.035,2094,3000.0,0.162
Northwest Brooklyn,Brooklyn,submarket,2014-09,41.0,535,2131,0.086,885000.0,129,1.015,2131,2900.0,0.214
Northwest Brooklyn,Brooklyn,submarket,2014-10,37.0,616,1982,0.06,915406.0,143,1.008,1982,2995.0,0.208
Northwest Brooklyn,Brooklyn,submarket,2014-11,46.0,574,1818,0.044,937000.0,92,1.017,1818,3000.0,0.194
Northwest Brooklyn,Brooklyn,submarket,2014-12,41.0,514,1770,0.029,850000.0,134,1.018,1770,2905.0,0.145
Northwest Brooklyn,Brooklyn,submarket,2015-01,57.5,524,1886,0.021,854701.5,130,1.0,1886,2900.0,0.139
Northwest Brooklyn,Brooklyn,submarket,2015-02,30.0,570,1883,0.037,999730.0,106,1.01,1883,2950.0,0.151
Northwest Brooklyn,Brooklyn,submarket,2015-03,33.0,611,1924,0.043,910000.0,119,1.02,1924,3000.0,0.125
Northwest Brooklyn,Brooklyn,submarket,2015-04,35.0,708,1925,0.054,930000.0,123,1.0,1925,3000.0,0.132
Northwest Brooklyn,Brooklyn,submarket,2015-05,30.0,748,1958,0.086,966641.0,118,1.002,1958,3000.0,0.142
Northwest Brooklyn,Brooklyn,submarket,2015-06,41.0,720,2086,0.096,967500.0,154,1.017,2086,3000.0,0.176
Northwest Brooklyn,Brooklyn,submarket,2015-07,48.0,667,2129,0.069,1060000.0,160,1.017,2129,3000.0,0.165
Northwest Brooklyn,Brooklyn,submarket,2015-08,57.5,613,2260,0.042,811190.5,130,1.01,2260,3053.0,0.169
Northwest Brooklyn,Brooklyn,submarket,2015-09,63.5,731,2119,0.074,1005000.0,129,1.0,2119,3100.0,0.181
Northwest Brooklyn,Brooklyn,submarket,2015-10,39.0,806,2097,0.094,895500.0,116,1.0,2097,3000.0,0.203
Northwest Brooklyn,Brooklyn,submarket,2015-11,44.0,735,1889,0.107,975000.0,99,1.018,1889,3000.0,0.201
